latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
38.09346,26.96388,317.18,0.4,0.37,6/30/2025,13,N,VIIRS,n,2.0NRT,293.45,16.13,N
39.94769,16.58414,306.58,0.52,0.5,6/30/2025,13,N,VIIRS,n,2.0NRT,296.1,2.87,N
38.1086,26.87747,308.59,0.4,0.37,6/30/2025,13,N,VIIRS,n,2.0NRT,291.62,0.76,N
37.26194,39.81796,310.59,0.54,0.68,6/30/2025,13,N,VIIRS,n,2.0NRT,287.8,5.55,N
38.11193,26.87842,307.11,0.4,0.37,6/30/2025,13,N,VIIRS,n,2.0NRT,292.05,0.76,N
38.09682,26.96476,333.57,0.4,0.37,6/30/2025,13,N,VIIRS,n,2.0NRT,303.89,16.13,N
36.71588,36.20038,315.43,0.37,0.58,6/30/2025,13,N,VIIRS,n,2.0NRT,291.66,2.15,N
37.46717,13.47547,332.91,0.36,0.58,6/30/2025,13,N,VIIRS,n,2.0NRT,293.42,3.94,N
38.10354,26.96652,314.58,0.4,0.37,6/30/2025,13,N,VIIRS,n,2.0NRT,292.9,1.52,N
38.12561,26.84012,314.29,0.4,0.37,6/30/2025,13,N,VIIRS,n,2.0NRT,293.66,3.16,N
38.12483,26.84459,333.87,0.4,0.37,6/30/2025,13,N,VIIRS,n,2.0NRT,293.82,3.16,N
36.74666,36.20663,306.3,0.37,0.58,6/30/2025,13,N,VIIRS,n,2.0NRT,292.06,0.5,N
41.12405,14.3546,325.06,0.35,0.57,6/30/2025,13,N,VIIRS,n,2.0NRT,294.36,8.85,N
38.12638,26.83568,329.66,0.4,0.37,6/30/2025,13,N,VIIRS,n,2.0NRT,295.86,2.82,N
36.73024,36.21074,313.18,0.37,0.58,6/30/2025,13,N,VIIRS,n,2.0NRT,294.64,1.1,N
38.10689,26.96743,317.04,0.4,0.37,6/30/2025,13,N,VIIRS,n,2.0NRT,292.99,1.34,N
38.12894,26.84109,334.81,0.4,0.37,6/30/2025,13,N,VIIRS,n,2.0NRT,295.03,3.13,N
41.12382,14.35911,367,0.35,0.57,6/30/2025,13,N,VIIRS,h,2.0NRT,298.98,4.99,N
38.12972,26.83661,322.14,0.4,0.37,6/30/2025,13,N,VIIRS,n,2.0NRT,292.63,1.94,N
38.12227,26.91962,319.52,0.4,0.37,6/30/2025,13,N,VIIRS,n,2.0NRT,294.69,1.45,N
41.1236,14.36338,353.33,0.35,0.57,6/30/2025,13,N,VIIRS,n,2.0NRT,296.21,4.99,N
38.1294,26.87871,331.03,0.4,0.37,6/30/2025,13,N,VIIRS,n,2.0NRT,294.82,2.3,N
38.11695,26.97013,317.49,0.4,0.37,6/30/2025,13,N,VIIRS,n,2.0NRT,292.73,1.91,N
41.23351,15.98065,302.64,0.58,0.52,6/30/2025,13,N,VIIRS,n,2.0NRT,292.09,0.84,N
38.12561,26.92056,315.77,0.4,0.37,6/30/2025,13,N,VIIRS,n,2.0NRT,294.92,1.45,N
41.12571,14.35849,367,0.35,0.57,6/30/2025,13,N,VIIRS,h,2.0NRT,298.81,16.12,N
38.13274,26.87967,312.82,0.4,0.37,6/30/2025,13,N,VIIRS,n,2.0NRT,292.63,2.3,N
39.89244,18.16936,334.85,0.43,0.46,6/30/2025,13,N,VIIRS,n,2.0NRT,295.19,3.02,N
38.13196,26.88415,329.29,0.4,0.37,6/30/2025,13,N,VIIRS,n,2.0NRT,294.67,2.3,N
39.97689,18.26747,305.79,0.43,0.46,6/30/2025,13,N,VIIRS,n,2.0NRT,293.51,0.65,N
38.13974,26.83934,321.82,0.4,0.37,6/30/2025,13,N,VIIRS,n,2.0NRT,294.05,1.91,N
41.12547,14.36276,367,0.35,0.57,6/30/2025,13,N,VIIRS,h,2.0NRT,299.4,6.64,N
41.12888,14.36436,330.84,0.35,0.57,6/30/2025,13,N,VIIRS,n,2.0NRT,294.23,4.99,N
38.73462,26.94854,305.18,0.4,0.37,6/30/2025,13,N,VIIRS,n,2.0NRT,292.24,0.62,N
38.13606,26.88066,331.35,0.4,0.37,6/30/2025,13,N,VIIRS,n,2.0NRT,294.14,3.05,N
37.46694,13.47922,318.26,0.36,0.58,6/30/2025,13,N,VIIRS,n,2.0NRT,292.99,2.3,N
40.04224,18.28926,309.47,0.43,0.46,6/30/2025,13,N,VIIRS,n,2.0NRT,293.17,1.6,N
41.12524,14.3666,318.01,0.35,0.57,6/30/2025,13,N,VIIRS,n,2.0NRT,294.04,6.64,N
38.14309,26.84024,342.59,0.4,0.37,6/30/2025,13,N,VIIRS,n,2.0NRT,296.82,6.16,N
38.13228,26.92249,309.87,0.4,0.37,6/30/2025,13,N,VIIRS,n,2.0NRT,292.95,1.28,N
40.03848,18.28354,306.26,0.43,0.46,6/30/2025,13,N,VIIRS,n,2.0NRT,293.12,0.9,N
38.13151,26.92695,320.19,0.4,0.37,6/30/2025,13,N,VIIRS,n,2.0NRT,295.43,2.35,N
41.12197,14.33089,303.72,0.35,0.57,6/30/2025,13,N,VIIRS,n,2.0NRT,293.4,0.35,N
41.12909,14.36023,316.4,0.35,0.57,6/30/2025,13,N,VIIRS,n,2.0NRT,293.19,4.99,N
39.89099,18.17065,309.16,0.43,0.46,6/30/2025,13,N,VIIRS,n,2.0NRT,294.55,1.88,N
38.1394,26.88163,333.83,0.4,0.37,6/30/2025,13,N,VIIRS,n,2.0NRT,295.8,3.05,N
40.03894,18.27845,305.22,0.43,0.46,6/30/2025,13,N,VIIRS,n,2.0NRT,293.17,0.9,N
37.32541,14.20506,303.93,0.33,0.55,6/30/2025,13,N,VIIRS,n,2.0NRT,290.74,0.61,N
41.10394,14.36648,328.54,0.35,0.57,6/30/2025,13,N,VIIRS,n,2.0NRT,295.34,2.6,N
38.14566,26.84563,325.53,0.4,0.37,6/30/2025,13,N,VIIRS,n,2.0NRT,293.54,3.47,N
40.01653,27.00626,300.25,0.39,0.36,6/30/2025,13,N,VIIRS,n,2.0NRT,288.57,0.57,N
40.51329,16.77595,320.39,0.52,0.5,6/30/2025,13,N,VIIRS,n,2.0NRT,293.96,2.26,N
41.09871,14.36481,321.26,0.35,0.57,6/30/2025,13,N,VIIRS,n,2.0NRT,294.07,2.2,N
38.14643,26.84115,334.41,0.4,0.37,6/30/2025,13,N,VIIRS,n,2.0NRT,296.48,6.16,N
39.89146,18.16544,323.07,0.43,0.46,6/30/2025,13,N,VIIRS,n,2.0NRT,295.28,1.88,N
38.14978,26.84204,307.71,0.4,0.37,6/30/2025,13,N,VIIRS,n,2.0NRT,293.16,2.74,N
38.12623,26.97729,335.7,0.4,0.37,6/30/2025,13,N,VIIRS,n,2.0NRT,294.48,3.55,N
41.08954,14.24137,304.32,0.36,0.57,6/30/2025,13,N,VIIRS,n,2.0NRT,293.98,0.52,N
38.15414,26.93796,316.29,0.4,0.37,6/30/2025,13,N,VIIRS,n,2.0NRT,292.9,6.31,N
38.149,26.84653,336.92,0.4,0.37,6/30/2025,13,N,VIIRS,n,2.0NRT,302.43,20.22,N
38.1382,26.92882,318.61,0.4,0.37,6/30/2025,13,N,VIIRS,n,2.0NRT,294.11,2.63,N
36.94815,38.89968,303.24,0.5,0.66,6/30/2025,13,N,VIIRS,n,2.0NRT,289.92,0.75,N
37.92536,28.13328,303.69,0.43,0.38,6/30/2025,13,N,VIIRS,n,2.0NRT,291.08,0.58,N
39.89524,18.17136,307.33,0.43,0.46,6/30/2025,13,N,VIIRS,n,2.0NRT,294.66,0.98,N
38.73873,26.94499,328.6,0.4,0.37,6/30/2025,13,N,VIIRS,n,2.0NRT,294.16,2.67,N
38.14078,26.93413,310.72,0.4,0.37,6/30/2025,13,N,VIIRS,n,2.0NRT,293.79,7.4,N
37.39526,37.18872,328.78,0.4,0.6,6/30/2025,13,N,VIIRS,n,2.0NRT,288.32,2.8,N
38.14942,26.88445,310.83,0.4,0.37,6/30/2025,13,N,VIIRS,n,2.0NRT,291.96,2.8,N
38.14863,26.88902,342.56,0.4,0.37,6/30/2025,13,N,VIIRS,n,2.0NRT,294.09,2.8,N
37.03524,38.34891,309.52,0.46,0.64,6/30/2025,13,N,VIIRS,n,2.0NRT,289.33,1.91,N
38.15276,26.88536,306.83,0.4,0.37,6/30/2025,13,N,VIIRS,n,2.0NRT,292.84,2.8,N
38.74873,26.9478,303.56,0.4,0.37,6/30/2025,13,N,VIIRS,n,2.0NRT,291.89,0.67,N
38.74109,26.93141,305,0.4,0.37,6/30/2025,13,N,VIIRS,n,2.0NRT,291.77,0.62,N
37.03377,38.35403,305.57,0.46,0.64,6/30/2025,13,N,VIIRS,n,2.0NRT,289.3,1.19,N
36.7199,36.20022,324.42,0.37,0.58,6/30/2025,13,N,VIIRS,n,2.0NRT,292.46,1.78,N
38.15337,26.94234,333.1,0.4,0.37,6/30/2025,13,N,VIIRS,n,2.0NRT,302.19,7.16,N
37.03544,38.3536,308.65,0.47,0.64,6/30/2025,13,N,VIIRS,n,2.0NRT,289.32,1.95,N
38.73795,26.94951,303.64,0.4,0.37,6/30/2025,13,N,VIIRS,n,2.0NRT,292.46,0.53,N
38.73776,26.93047,330.61,0.4,0.37,6/30/2025,13,N,VIIRS,n,2.0NRT,294.65,2.92,N
39.86602,26.24682,305.44,0.39,0.36,6/30/2025,13,N,VIIRS,n,2.0NRT,290.84,1,N
38.14412,26.93507,344.47,0.4,0.37,6/30/2025,13,N,VIIRS,n,2.0NRT,302.55,7.4,N
38.04385,26.86226,305.23,0.4,0.37,6/30/2025,13,N,VIIRS,n,2.0NRT,294.32,3.68,N
38.15197,26.88994,332.64,0.4,0.37,6/30/2025,13,N,VIIRS,n,2.0NRT,294.74,2.8,N
37.25299,30.44155,309.39,0.54,0.42,6/30/2025,13,N,VIIRS,n,2.0NRT,291.83,1.81,N
38.1467,26.94041,306.17,0.4,0.37,6/30/2025,13,N,VIIRS,n,2.0NRT,295.19,3.01,N
38.95173,27.95121,328.15,0.42,0.37,6/30/2025,13,N,VIIRS,n,2.0NRT,291.1,3.31,N
39.90145,18.19842,308.85,0.43,0.46,6/30/2025,13,N,VIIRS,n,2.0NRT,294.44,1.02,N
38.95257,27.94658,324.64,0.42,0.37,6/30/2025,13,N,VIIRS,n,2.0NRT,290.7,3.31,N
38.94835,27.95012,327.94,0.42,0.37,6/30/2025,13,N,VIIRS,n,2.0NRT,290.27,1.88,N
38.94919,27.94547,302.96,0.42,0.37,6/30/2025,13,N,VIIRS,n,2.0NRT,289.32,1.88,N
37.18486,39.83832,318.58,0.55,0.68,6/30/2025,13,N,VIIRS,n,2.0NRT,287.49,1.84,N
42.69026,19.94671,320.61,0.38,0.43,6/30/2025,13,N,VIIRS,n,2.0NRT,283.78,2.12,N
38.95596,27.94761,313.78,0.42,0.37,6/30/2025,13,N,VIIRS,n,2.0NRT,288.38,3.31,N
38.94914,27.92599,304.63,0.42,0.37,6/30/2025,13,N,VIIRS,n,2.0NRT,290.4,0.95,N
38.16692,26.88451,331.19,0.4,0.37,6/30/2025,13,N,VIIRS,n,2.0NRT,294.23,3.16,N
38.37268,24.06251,306.19,0.39,0.36,6/30/2025,13,N,VIIRS,n,2.0NRT,292.49,0.95,N
38.94497,27.94903,304.75,0.42,0.37,6/30/2025,13,N,VIIRS,n,2.0NRT,287.36,1.88,N
37.16414,39.84898,302.15,0.55,0.68,6/30/2025,13,N,VIIRS,n,2.0NRT,287.06,0.45,N
40.94548,31.39738,300.19,0.51,0.41,6/30/2025,13,N,VIIRS,n,2.0NRT,284.18,1,N
38.94574,27.92501,347.47,0.42,0.37,6/30/2025,13,N,VIIRS,n,2.0NRT,295.83,7.68,N
38.94242,27.94336,307.71,0.42,0.37,6/30/2025,13,N,VIIRS,n,2.0NRT,289.71,0.95,N
36.31047,33.95284,307.5,0.57,0.52,6/30/2025,13,N,VIIRS,n,2.0NRT,292.73,1.01,N
40.75496,31.78477,298.19,0.54,0.42,6/30/2025,13,N,VIIRS,n,2.0NRT,281.61,1.03,N
38.94234,27.92402,344.1,0.42,0.37,6/30/2025,13,N,VIIRS,n,2.0NRT,291.62,7.68,N
37.18766,39.83882,326.73,0.55,0.68,6/30/2025,13,N,VIIRS,n,2.0NRT,289.14,3.54,N
42.36934,19.18029,314.32,0.41,0.45,6/30/2025,13,N,VIIRS,n,2.0NRT,296.36,2.26,N
38.95513,27.95223,327.91,0.42,0.37,6/30/2025,13,N,VIIRS,n,2.0NRT,288.08,3.31,N
38.16005,26.94431,305.94,0.4,0.37,6/30/2025,13,N,VIIRS,n,2.0NRT,293.5,1.8,N
38.93902,27.94238,302.71,0.42,0.37,6/30/2025,13,N,VIIRS,n,2.0NRT,289.22,0.95,N
42.36515,19.17987,325.36,0.41,0.45,6/30/2025,13,N,VIIRS,n,2.0NRT,296.58,2.26,N
37.27183,39.60157,308.7,0.53,0.67,6/30/2025,13,N,VIIRS,n,2.0NRT,290.03,1.16,N
37.34942,37.16132,300.32,0.4,0.6,6/30/2025,13,N,VIIRS,n,2.0NRT,289.6,0.88,N
40.98562,14.31563,304.68,0.35,0.57,6/30/2025,13,N,VIIRS,n,2.0NRT,293.46,0.61,N
39.86675,26.24235,328.23,0.39,0.36,6/30/2025,13,N,VIIRS,n,2.0NRT,293.06,2.45,N
38.95853,27.95318,328.49,0.42,0.37,6/30/2025,13,N,VIIRS,n,2.0NRT,288.85,5.38,N
37.36869,36.91456,367,0.38,0.59,6/30/2025,13,N,VIIRS,h,2.0NRT,294.59,12.69,N
37.36757,36.91876,351.86,0.38,0.59,6/30/2025,13,N,VIIRS,n,2.0NRT,290.36,12.58,N
36.8874,30.95189,322.16,0.39,0.44,6/30/2025,13,N,VIIRS,n,2.0NRT,293.8,1.6,N
38.14746,26.93603,344.36,0.4,0.37,6/30/2025,13,N,VIIRS,n,2.0NRT,302.19,12.95,N
37.36982,36.91036,315.77,0.38,0.59,6/30/2025,13,N,VIIRS,n,2.0NRT,288.78,12.69,N
36.72911,36.20843,307.75,0.37,0.58,6/30/2025,13,N,VIIRS,n,2.0NRT,293.7,0.98,N
38.97381,27.94779,323.85,0.42,0.37,6/30/2025,13,N,VIIRS,n,2.0NRT,289.45,2.16,N
36.14408,40.82044,303.2,0.66,0.73,6/30/2025,13,N,VIIRS,n,2.0NRT,290.48,1.63,N
38.16279,26.88814,330.84,0.4,0.37,6/30/2025,13,N,VIIRS,n,2.0NRT,294.38,2.56,N
40.81701,14.6974,305.92,0.34,0.56,6/30/2025,13,N,VIIRS,n,2.0NRT,294.96,0.93,N
37.21115,15.16651,307.59,0.58,0.52,6/30/2025,13,N,VIIRS,n,2.0NRT,296.38,1.6,N
39.09064,27.51102,308.11,0.41,0.37,6/30/2025,13,N,VIIRS,n,2.0NRT,290.17,1.5,N
40.81186,14.69607,309.15,0.34,0.56,6/30/2025,13,N,VIIRS,n,2.0NRT,294.58,0.93,N
38.12989,23.52323,305.53,0.4,0.37,6/30/2025,13,N,VIIRS,n,2.0NRT,292.78,0.52,N
39.50631,26.29986,328.52,0.39,0.36,6/30/2025,13,N,VIIRS,n,2.0NRT,289.77,2.68,N
39.11329,27.52265,301.76,0.41,0.37,6/30/2025,13,N,VIIRS,n,2.0NRT,289.01,1.06,N
39.50557,26.30432,304.45,0.39,0.36,6/30/2025,13,N,VIIRS,n,2.0NRT,288.52,1.22,N
34.51677,36.2734,308.97,0.42,0.61,6/30/2025,13,N,VIIRS,n,2.0NRT,291.51,1.82,N
38.15531,26.89087,335.76,0.4,0.37,6/30/2025,13,N,VIIRS,n,2.0NRT,294.72,3.57,N
39.50301,26.29896,328.48,0.39,0.36,6/30/2025,13,N,VIIRS,n,2.0NRT,289.46,2.68,N
39.60786,27.87684,301.23,0.41,0.37,6/30/2025,13,N,VIIRS,n,2.0NRT,288.81,0.63,N
39.50227,26.30342,308.16,0.39,0.36,6/30/2025,13,N,VIIRS,n,2.0NRT,288.3,1.22,N
40.3906,18.06387,306.67,0.44,0.46,6/30/2025,13,N,VIIRS,n,2.0NRT,294.4,0.83,N
38.65773,30.61566,298.31,0.52,0.42,6/30/2025,13,N,VIIRS,n,2.0NRT,282.79,1.09,N
37.74605,14.99541,296.37,0.61,0.53,6/30/2025,13,N,VIIRS,n,2.0NRT,284.52,0.69,N
40.44596,18.14277,306.98,0.44,0.46,6/30/2025,13,N,VIIRS,n,2.0NRT,294.59,0.67,N
38.74127,26.95047,303.65,0.4,0.37,6/30/2025,13,N,VIIRS,n,2.0NRT,293.32,0.53,N
40.50203,17.20248,307.51,0.49,0.49,6/30/2025,13,N,VIIRS,n,2.0NRT,295.48,1.82,N
38.15611,26.88628,324.66,0.4,0.37,6/30/2025,13,N,VIIRS,n,2.0NRT,293.51,3.57,N
39.16817,27.62875,301.96,0.41,0.37,6/30/2025,13,N,VIIRS,n,2.0NRT,290.04,0.64,N
40.0173,27.0017,300.15,0.39,0.36,6/30/2025,13,N,VIIRS,n,2.0NRT,287.93,0.57,N
40.50149,17.20242,307.41,0.49,0.49,6/30/2025,13,N,VIIRS,n,2.0NRT,295.31,2.86,N
39.16734,27.63338,301.66,0.41,0.37,6/30/2025,13,N,VIIRS,n,2.0NRT,289.76,0.64,N
42.36607,19.16976,306.72,0.41,0.45,6/30/2025,13,N,VIIRS,n,2.0NRT,296.03,1.83,N
38.18083,26.86483,305.08,0.4,0.37,6/30/2025,13,N,VIIRS,n,2.0NRT,292.05,0.54,N
42.36561,19.17486,314.94,0.41,0.45,6/30/2025,13,N,VIIRS,n,2.0NRT,296.53,1.83,N
42.36147,19.17393,312.83,0.41,0.45,6/30/2025,13,N,VIIRS,n,2.0NRT,295.65,2.7,N
42.35734,19.1728,331.46,0.41,0.45,6/30/2025,13,N,VIIRS,n,2.0NRT,296.28,2.7,N
42.35685,19.17826,311.9,0.41,0.45,6/30/2025,13,N,VIIRS,n,2.0NRT,296.01,2.2,N
42.35272,19.1772,307.94,0.41,0.45,6/30/2025,13,N,VIIRS,n,2.0NRT,295.98,1.89,N
42.35604,19.17495,332.65,0.41,0.45,6/30/2025,13,N,VIIRS,n,2.0NRT,296.97,4.1,N
41.01984,28.55651,318.33,0.41,0.37,6/30/2025,13,N,VIIRS,n,2.0NRT,289.87,1.94,N
40.75792,29.76056,306.45,0.45,0.39,6/30/2025,13,N,VIIRS,n,2.0NRT,290.41,1.36,N
40.78117,29.60178,307.87,0.44,0.39,6/30/2025,13,N,VIIRS,n,2.0NRT,290.63,1.5,N
39.94446,33.19292,297.38,0.43,0.46,6/30/2025,13,N,VIIRS,n,2.0NRT,283.09,0.88,N
40.04942,32.6493,295.5,0.4,0.45,6/30/2025,13,N,VIIRS,n,2.0NRT,284.07,0.61,N
37.08053,42.55457,303.2,0.75,0.77,6/30/2025,13,N,VIIRS,n,2.0NRT,283.7,1.69,N
40.24292,29.92792,296.23,0.46,0.39,6/30/2025,13,N,VIIRS,n,2.0NRT,285.27,0.32,N
37.25765,39.80948,367,0.54,0.68,6/30/2025,13,N,VIIRS,h,2.0NRT,291.32,5.55,N
42.11535,13.79833,304.26,0.38,0.59,6/30/2025,13,N,VIIRS,n,2.0NRT,291.65,1.07,N
41.13702,15.84708,303.88,0.59,0.53,6/30/2025,13,N,VIIRS,n,2.0NRT,291.35,0.76,N
37.00558,42.07149,298.44,0.72,0.75,6/30/2025,13,N,VIIRS,n,2.0NRT,288.22,1.23,N
37.2594,39.80353,314.26,0.54,0.68,6/30/2025,13,N,VIIRS,n,2.0NRT,287.83,10.08,N
36.9437,42.1688,309.15,0.73,0.76,6/30/2025,13,N,VIIRS,n,2.0NRT,288.3,2.28,N
36.96495,42.07903,303.09,0.72,0.75,6/30/2025,13,N,VIIRS,n,2.0NRT,287.64,1.4,N
37.25591,39.81535,315.84,0.54,0.68,6/30/2025,13,N,VIIRS,n,2.0NRT,287.78,5.55,N
36.94754,42.13306,317.12,0.72,0.76,6/30/2025,13,N,VIIRS,n,2.0NRT,289.49,3.64,N
41.91275,15.19716,323.35,0.32,0.55,6/30/2025,13,N,VIIRS,n,2.0NRT,293.27,1.44,N
37.47836,13.46961,322.23,0.36,0.58,6/30/2025,13,N,VIIRS,n,2.0NRT,293.81,1.85,N
40.18554,29.22762,300.05,0.44,0.38,6/30/2025,13,N,VIIRS,n,2.0NRT,288.9,0.34,N
37.36155,39.43275,320.18,0.52,0.67,6/30/2025,13,N,VIIRS,n,2.0NRT,289.23,2.4,N
38.15004,26.94138,331.78,0.4,0.37,6/30/2025,13,N,VIIRS,n,2.0NRT,296,3.01,N
36.9357,42.13033,309.13,0.72,0.76,6/30/2025,13,N,VIIRS,n,2.0NRT,288.26,1.88,N
38.92791,27.92473,315.02,0.42,0.37,6/30/2025,13,N,VIIRS,n,2.0NRT,290.43,1.87,N
41.91572,15.1998,309.19,0.32,0.55,6/30/2025,13,N,VIIRS,n,2.0NRT,292.98,1.03,N
38.16151,26.99641,319.97,0.4,0.37,6/30/2025,13,N,VIIRS,n,2.0NRT,290.95,2.03,N
38.92452,27.92366,301.51,0.42,0.37,6/30/2025,13,N,VIIRS,n,2.0NRT,290.21,1.11,N
42.00865,12.71628,305.23,0.43,0.62,6/30/2025,13,N,VIIRS,n,2.0NRT,294.35,1.1,N
38.92368,27.92831,305.49,0.42,0.37,6/30/2025,13,N,VIIRS,n,2.0NRT,289.9,0.79,N
38.1834,26.87023,304.47,0.4,0.37,6/30/2025,13,N,VIIRS,n,2.0NRT,291.81,0.54,N
36.91163,41.8947,298.08,0.71,0.75,6/30/2025,13,N,VIIRS,n,2.0NRT,286.48,1.36,N
40.16079,18.15916,314.88,0.44,0.46,6/30/2025,13,N,VIIRS,n,2.0NRT,294.79,1.87,N
41.67137,15.86406,303.87,0.59,0.53,6/30/2025,13,N,VIIRS,n,2.0NRT,292.89,0.91,N
41.25431,31.41219,308.69,0.51,0.41,6/30/2025,13,N,VIIRS,n,2.0NRT,286.68,1.35,N
41.08429,21.86445,309.17,0.46,0.39,6/30/2025,13,N,VIIRS,n,2.0NRT,288.59,1.29,N
38.18417,26.86576,311.89,0.4,0.37,6/30/2025,13,N,VIIRS,n,2.0NRT,293.47,0.54,N
39.74556,30.19901,295.48,0.48,0.4,6/30/2025,13,N,VIIRS,n,2.0NRT,283.2,0.76,N
38.15672,26.94331,336.34,0.4,0.37,6/30/2025,13,N,VIIRS,n,2.0NRT,299.05,7.16,N
41.80936,9.27776,316.38,0.65,0.73,6/30/2025,13,N,VIIRS,n,2.0NRT,294.45,4.85,N
38.16486,26.99731,327.5,0.4,0.37,6/30/2025,13,N,VIIRS,n,2.0NRT,291.51,2.24,N
37.16145,39.84845,307.58,0.55,0.68,6/30/2025,13,N,VIIRS,n,2.0NRT,287,0.69,N
41.80932,9.2826,316.14,0.65,0.73,6/30/2025,13,N,VIIRS,n,2.0NRT,294.45,2.97,N
34.91362,40.8275,304.82,0.71,0.75,6/30/2025,13,N,VIIRS,n,2.0NRT,291.76,0.94,N
41.26416,31.42217,319.23,0.51,0.41,6/30/2025,13,N,VIIRS,n,2.0NRT,288.02,3.32,N
37.38741,39.45723,324.26,0.52,0.67,6/30/2025,13,N,VIIRS,n,2.0NRT,288.06,7.37,N
40.05072,18.29054,313.85,0.43,0.46,6/30/2025,13,N,VIIRS,n,2.0NRT,293.38,1.74,N
37.38572,39.46289,333.31,0.52,0.67,6/30/2025,13,N,VIIRS,n,2.0NRT,288.76,6.17,N
38.4261,27.21703,312.64,0.4,0.37,6/30/2025,13,N,VIIRS,n,2.0NRT,293.42,1.52,N
37.26137,39.81112,322,0.54,0.68,6/30/2025,13,N,VIIRS,n,2.0NRT,287.77,2.38,N
31.32024,11.80196,328.75,0.4,0.6,6/30/2025,16,N,VIIRS,n,2.0NRT,291.14,3.01,N
32.71716,12.73555,302.92,0.36,0.58,6/30/2025,16,N,VIIRS,n,2.0NRT,292.78,0.33,N
30.53981,28.49283,329.29,0.38,0.44,6/30/2025,16,N,VIIRS,n,2.0NRT,294.97,2.65,N
29.69108,32.31998,331.21,0.33,0.55,6/30/2025,16,N,VIIRS,n,2.0NRT,298.93,2.94,N
30.76785,27.10671,316.96,0.49,0.4,6/30/2025,16,N,VIIRS,n,2.0NRT,293.82,1.98,N
30.85601,26.6222,315.18,0.47,0.39,6/30/2025,16,N,VIIRS,n,2.0NRT,292.82,1.42,N
30.76051,27.10483,306.45,0.49,0.4,6/30/2025,16,N,VIIRS,n,2.0NRT,292.83,0.83,N
30.82378,26.47124,322.7,0.46,0.39,6/30/2025,16,N,VIIRS,n,2.0NRT,293.58,1.31,N
29.82291,31.31045,310.3,0.57,0.52,6/30/2025,16,N,VIIRS,n,2.0NRT,298.09,2.3,N
28.47141,36.5167,302.21,0.61,0.71,6/30/2025,16,N,VIIRS,n,2.0NRT,291.99,1.48,N
32.33037,15.24415,311.16,0.51,0.5,6/30/2025,16,N,VIIRS,n,2.0NRT,294.53,1.46,N
32.32319,15.22078,306.81,0.51,0.5,6/30/2025,16,N,VIIRS,n,2.0NRT,294.96,1.56,N
30.67027,26.36651,318.39,0.46,0.39,6/30/2025,16,N,VIIRS,n,2.0NRT,292.82,1.54,N
30.36934,27.22978,319.42,0.5,0.41,6/30/2025,16,N,VIIRS,n,2.0NRT,292.02,2.04,N
30.36918,27.228,314.93,0.5,0.41,6/30/2025,16,N,VIIRS,n,2.0NRT,291.69,1.18,N
30.3682,27.23317,304.34,0.5,0.41,6/30/2025,16,N,VIIRS,n,2.0NRT,291.73,1.18,N
30.53453,26.07949,328.82,0.45,0.39,6/30/2025,16,N,VIIRS,n,2.0NRT,293.63,2.75,N
30.53284,26.08874,310.62,0.45,0.39,6/30/2025,16,N,VIIRS,n,2.0NRT,292.96,2.16,N
32.35782,6.9713,367,0.77,0.78,6/30/2025,16,N,VIIRS,h,2.0NRT,294.28,10.86,N
32.35762,6.97987,310.42,0.77,0.78,6/30/2025,16,N,VIIRS,n,2.0NRT,292.82,10.86,N
32.35712,6.9697,328.95,0.77,0.78,6/30/2025,16,N,VIIRS,n,2.0NRT,293.28,12.6,N
32.35687,6.97827,345.33,0.77,0.77,6/30/2025,16,N,VIIRS,n,2.0NRT,293.29,10.49,N
29.84911,27.94935,304.39,0.56,0.43,6/30/2025,16,N,VIIRS,n,2.0NRT,294.19,0.45,N
29.63401,28.71594,307.44,0.41,0.45,6/30/2025,16,N,VIIRS,n,2.0NRT,294.04,0.83,N
29.69053,28.42379,313.81,0.39,0.44,6/30/2025,16,N,VIIRS,n,2.0NRT,292.83,0.4,N
29.66783,28.53328,312.22,0.4,0.44,6/30/2025,16,N,VIIRS,n,2.0NRT,293.34,0.79,N
29.63521,28.71808,317.75,0.41,0.45,6/30/2025,16,N,VIIRS,n,2.0NRT,294.42,1.38,N
29.69075,28.42108,310.41,0.39,0.44,6/30/2025,16,N,VIIRS,n,2.0NRT,293.17,0.55,N
29.6679,28.53492,310.97,0.4,0.44,6/30/2025,16,N,VIIRS,n,2.0NRT,293.42,0.85,N
31.95601,11.1445,310.52,0.44,0.62,6/30/2025,16,N,VIIRS,n,2.0NRT,292.76,1.44,N
29.02251,31.20229,309.58,0.58,0.52,6/30/2025,16,N,VIIRS,n,2.0NRT,297.3,1.81,N
29.01777,31.2009,321.43,0.58,0.52,6/30/2025,16,N,VIIRS,n,2.0NRT,299.76,4.68,N
30.95489,20.11509,311.11,0.43,0.38,6/30/2025,16,N,VIIRS,n,2.0NRT,293.83,1.11,N
30.89447,20.08563,311.27,0.43,0.38,6/30/2025,16,N,VIIRS,n,2.0NRT,293.61,0.93,N
31.39622,12.14546,323.56,0.38,0.59,6/30/2025,16,N,VIIRS,n,2.0NRT,290.69,1.35,N
31.39651,12.14133,302.43,0.38,0.59,6/30/2025,16,N,VIIRS,n,2.0NRT,290.48,1.35,N
